,bestanswer,score,BusinessID,Rating,Cuisine,NumberOfReviews
2418,0.072866768,0,5mhg1c3GdDtOPLDkWaSD4w,3.5,japanese,95
2419,0.998861432,1,IiDfrdwPZJHbiuHdjaSJKA,4.5,italian,36
2420,0.999383926,1,x0k5kFArHLijdY8-NEQ7Xg,4.5,indian,1509
2421,0.908762813,1,1Fe4lCiMPNVhoEyjg92frA,4,thai,232
2422,0.998869598,1,WHX90qTIuHdWHWDY5g9COw,4.5,italian,52
2423,0.067514502,0,G4Y3yF4UfcCNSj0JFQQVDw,3.5,indian,104
2424,0.999085665,1,SUVMcqAwPHhcRMtfv_djRQ,4.5,mexican,335
2425,0.998989284,1,ACuZg-9J4bE6hRgu8p501g,4.5,thai,14
2426,0.879238307,1,g42C_GsiLWzbVY2OZQsoyw,4,chinese,12
2427,0.065573275,0,cecWBm6P2T1dIXrTfJWKng,3.5,indian,34
2428,0.000634591,0,R2VSWR_2bNhfchNqdgQR2g,3,indian,11
2429,0.998957634,1,uEKiv6WEPg9dWj10HCur5A,4.5,italian,234
2430,5.29E-08,0,0eRir9RUGAnfKov68kvKVA,2,indian,5
2431,0.930561066,1,#NAME?,4,mexican,993
2432,0.893791258,1,O2Wf9JozX-Av2SOV6EvmNw,4,indian,240
2433,0.998887122,1,qoBcWhGwlcUsKIQ2nB22vA,4.5,italian,87
2434,0.89006412,1,1s0SM5zh7QEMlqjIM7XYpQ,4,italian,57
2435,0.134230584,0,6hacsz7FUwprKTjJb6KFog,3.5,thai,1424
2436,0.999105871,1,Aazjxg21VH2cncWYBAv68Q,4.5,italian,578
2437,0.895798922,1,QmelPAXgkVLZfUb27diAEw,4,japanese,95
2438,0.99901247,1,OR9oqAJW-U5ZnqhwH12Nuw,4.5,thai,66
2439,0.080569722,0,Qi1AoRNcFEX8etII_RZkFg,3.5,thai,146
2440,0.929672897,1,x5HLJVEOYF-cCmGEZFu9yA,4,thai,866
2441,0.882517695,1,IjRxYyr41Yl1fGhIrss1vg,4,chinese,82
2442,0.903945386,1,vZ5-JXlJS75k8wmPNS5U5w,4,italian,394
2443,0.080967642,0,2CMgTjJoC3II30mxRy-G8A,3.5,thai,158
2444,0.926697254,1,8iSU_z2JkjjUEjm-Ur470w,4,thai,766
2445,0.079943761,0,BCg5O26hQnVX7OOepNLK6w,3.5,thai,127
2446,6.79E-06,0,OICgilPNwolv00z7d1Y37w,2.5,mexican,74
2447,0.896147788,1,J_Nb9O4fKYwz28gkl-Y-_Q,4,mexican,7
2448,0.894904375,1,R86cJxXMiXRyqzlF24esgg,4,italian,170
2449,0.890917838,1,EKY8DwZVWpkgv6IWrepbWg,4,indian,173
2450,0.000720688,0,sIp3HkLUmGjH86GP6NePbQ,3,mexican,7
2451,0.998862505,1,zt1XycoszgaAWSIuF0B-EQ,4.5,italian,38
2452,0.077323928,0,veeT_UTyJl_szVVZ5vq4zA,3.5,thai,46
2453,0.906668663,1,XD9XiCUvbvCt7laocvAadw,4,thai,176
2454,0.895155907,1,81ATGBKh1Ke6EX_L3qHaIQ,4,italian,176
2455,0.08006224,0,4yEZo9Ei4NZB8nUCCevKgg,3.5,mexican,227
2456,0.998960972,1,xTWpl9DgIkkr5B8h8_xUpA,4.5,italian,241
2457,0.064757377,0,CpsnurlPqkUBWwqO69xS7A,3.5,indian,4
2458,5.56E-06,0,fVPF1SCGg37D8gRw1UQIuQ,2.5,chinese,9
2459,0.082902163,0,bU0Ymp2m_6sq3NPw_rXGFw,3.5,mexican,312
2460,0.000916014,0,8b7Nr6624zlBJTf8zYyrLw,3,japanese,641
2461,0.000791254,0,3KlWyCJ2BikxwcEb0-O4Ww,3,thai,120
2462,0.998871505,1,dgmUWtCvf9q9WHo3DruBMQ,4.5,italian,56
2463,0.921112657,1,ocXYGC2oiGDJSzA7qu4SGw,4,thai,588
2464,0.069664523,0,#NAME?,3.5,italian,83
2465,0.99894172,1,CBbKuUbhW662l2w1IwT_Tw,4.5,mexican,7
2466,0.069289163,0,bmcIFCtXLzkQIgLmDVXs3A,3.5,italian,70
2467,0.901283145,1,jjBcUeE4-Z8VoGFaYkdxvw,4,thai,37
2468,0.999085903,1,e64Y17DJgjotSz8B9gEI7Q,4.5,thai,239
2469,0.99887985,1,ZqOxAKVZEZTa4XS4zthp3Q,4.5,indian,169
2470,0.095583349,0,frWu5KfSULdCHd0GmA-ytw,3.5,mexican,662
2471,0.0006136,0,JjSrwEPSCKABNqbpWArKWg,3,chinese,32
2472,0.000634308,0,R1hRLBVYITw5aIkLa58xFQ,3,indian,10
2473,0.907818794,1,H-EZ1g_3M8oNHctGjnddwQ,4,mexican,303
2474,0.99892199,1,b3fuuJzb0uQDtVD3Zxe2Qg,4.5,japanese,62
2475,0.000636576,0,AifNI-rJR9zhFid2SIC80A,3,indian,18
2476,0.879570127,1,bAMTBEztHz4zQqYiIyzf4w,4,chinese,19
2477,0.999039054,1,AAXX-WkDd1CW3_GgIVivvw,4.5,thai,127
2478,0.909463823,1,ykf5siP-2CXY3leFbeeabQ,4,thai,251
2479,0.00073596,0,IwCABldBA_oOg6S2LnAXYw,3,mexican,54
2480,0.069960795,0,1dFOF1HPaThSCsdiqR7DrA,3.5,chinese,286
2481,0.99889487,1,mc9lvusD4Na-KXT2z4ulzQ,4.5,indian,199
2482,4.42E-12,0,#NAME?,1,indian,1
2483,0.90122813,1,z3TwiFWdJUvY9tW8QMEseQ,4,mexican,132
2484,0.998867035,1,ddyYKrNWkdc5mudrmLaTvA,4.5,italian,47
2485,0.000615245,0,YoGcGxo9JxE7NtmMtPaNng,3,chinese,38
2486,0.901084363,1,rehmlZmUNL2AthW-VTXJJQ,4,thai,32
2487,0.908799827,1,nHU9WZRVASyqguAIqLXK8w,4,thai,233
2488,0.090329058,0,wurhcLKXD4YJ5XfTxpbE5Q,3.5,thai,426
2489,0.917969763,1,rZ9OFoSqy8u4WECfh--ylg,4,italian,782
2490,0.898826957,1,3P8hb1ZOCA8IjEGfqpSpxg,4,italian,265
2491,0.887860656,1,7oNuDMESKejMgJFlkQwxmQ,4,italian,7
2492,0.067767829,0,mNf8XWHW8peGNhCr9HNWQw,3.5,indian,113
2493,0.000927019,0,RoXFN-T1s6moM5smbY_5Gw,3,thai,475
2494,0.882563949,1,wpJGWi1LQsCd7Leq3Y4RqQ,4,chinese,83
2495,0.889976799,1,xkezh8dtYN0ojXDNYMuTUQ,4,italian,55
2496,0.07585898,0,BGzM81ykCfUKjGUrq66fgA,3.5,mexican,96
2497,5.78E-06,0,xKi-O_l0BkXE25Q7824XHw,2.5,indian,2
2498,5.81E-06,0,WCzh8JOXq1xFrOhizQKCEw,2.5,indian,11
2499,0.000607065,0,SduYUnNnuA93MVg4FrIguA,3,chinese,8
2500,0.99902606,1,z7H9ApIGopnDnQaglnPTzg,4.5,italian,386
2501,0.079774454,0,gjZpcE-X4zQOEqWQPelLgg,3.5,italian,411
2502,0.893383145,1,ZhjRaJkfCIVopvamUzrEsA,4,italian,134
2503,0.086833306,0,F7jZYUzw7NB74OyVQc-CGw,3.5,thai,329
2504,0.07539098,0,6ezrABEThm48qv1qj8_FVw,3.5,mexican,81
2505,0.907031178,1,QIsFsiOP3H_NkgeWST7GPA,4,mexican,282
2506,0.88793236,1,lTKwlr9_vWjNDPbt4I7bog,4,indian,105
2507,0.092030942,0,MMotl_bi3-5JRra91A2jLA,3.5,thai,472
2508,0.880042017,1,PeEhk4vB9S4gnzkWD7YTKQ,4,chinese,29
2509,0.000667108,0,idPuFfnCBOTckYzVaYpfBA,3,indian,123
2510,0.077610999,0,2ev7_7be5HVGfYJCEKEOgw,3.5,thai,55
2511,0.880700529,1,kwGaeWUVC_MIxMFw0sM-Ww,4,chinese,43
2512,0.998879373,1,5mOzZ17qU_8ijlP54Q206Q,4.5,indian,168
2513,0.99898535,1,MQway2v2b2Qyjr8ThZdakQ,4.5,japanese,198
2514,0.933933675,1,P_UREWCQxEYVbBa-KW_Wew,4,japanese,1209
2515,0.074131817,0,AevRIon-_YHQ2FCO-L120w,3.5,italian,233
2516,0.000785625,0,tmz9P0-WtTSL_5AeNPoLSA,3,thai,104
2517,0.88909924,1,rrDymUQnu95UnZtTeeHfnA,4,italian,35
2518,0.999055326,1,pNe8ZCkGTe4cXfKdOF7kYQ,4.5,japanese,358
2519,0.926753223,1,efYELOeAJ-CjKpzayEfblg,4,italian,1057
2520,0.000821099,0,Dj0jblwuWTftL1D7_Kun6Q,3,thai,203
2521,0.078510642,0,9IT7UsL-SGEz6ncR4oeJ9g,3.5,thai,83
2522,0.915681124,1,SRLrnScmDyJpS28wvWeJNQ,4,mexican,522
2523,0.082070693,0,XB_YNEvXM0Qch55jovpSJA,3.5,thai,191
2524,0.999017715,1,geNwD4ySIwA732eK2CvDZw,4.5,italian,367
2525,0.085357793,0,AgTj_2PYIKP519hexQCvCg,3.5,thai,287
2526,0.905131519,1,6rM-N1SBbKPC7DWZNg5awQ,4,mexican,232
2527,6.10E-06,0,9tjTiVC2HepvHwEPdc677g,2.5,indian,123
2528,0.908933461,1,mpIy_AMoY-3K5u-JFQQ1uw,4,mexican,333
2529,0.090801291,0,jo30o65XFWmgMJS86zFiFQ,3.5,italian,728
2530,0.070198454,0,ckQo_h2SQn7GpqNSio6XFg,3.5,japanese,5
2531,0.999039054,1,qNe3r33f17z1v10iEiB4DA,4.5,thai,127
2532,0.075991467,0,76y4aMBY0lT6zfJLy2EH-Q,3.5,italian,293
2533,0.067711458,0,TM8wJkjBw2NFzBp6Yy5HFA,3.5,indian,111
2534,0.000692084,0,C0BDERmHvzTKYA7fghZW-A,3,italian,109
2535,0.062565103,0,yVI01P3ApyLlkqtOfgki7A,3.5,chinese,18
2536,0.077076629,0,TnYL4gkcnWyoHO76KL4v6w,3.5,japanese,231
2537,0.000626884,0,D-PPbfPcCNyKs7w0J4tMvQ,3,chinese,80
2538,0.905240536,1,qs5aBgcT2v1BFlW-XqQS0Q,4,indian,524
2539,0.879428208,1,I39S72G5LG9uyDz2cNWJcw,4,chinese,16
2540,0.999990344,1,3iegS9M-EMbkhaPV2rsovg,5,mexican,14
2541,0.896064699,1,nLGaT5Uqe7xnSvXCuesiYA,4,mexican,5
2542,0.000769269,0,jHsPKz_EQrWHe6Yl3vEERQ,3,italian,346
2543,0.879380822,1,c_Zpnnae22V6MnMtYhtl0Q,4,chinese,15
2544,0.902005017,1,4Jp0wdJXLpmgCwWv6o6YEQ,4,japanese,248
2545,0.093307182,0,mpD_kUFo8POQDLoLgRSfCg,3.5,thai,506
2546,0.888304651,1,UYL80kyU0WvpJXySIQ6boA,4,italian,17
2547,0.065436669,0,MhKxCsST8TfvEmqLtzj2Yw,3.5,indian,29
2548,0.998943508,1,YYdJaXoTK6Owv2I4l3u_PA,4.5,mexican,11
2549,0.938609779,1,srhEv1OqoK9W5JRdiMWDyw,4,italian,1481
2550,0.936337352,1,cxtg17yy1YFt8gHRckUQcw,4,thai,1105
2551,0.998923361,1,LjAt-SP7BwIpp56TZHVsWA,4.5,japanese,65
2552,0.06962423,0,Pv51B3SzP4OqUbJncEeF1g,3.5,indian,178
2553,0.999990344,1,b9y5FEHQPtcaLOnO1YJmjQ,5,mexican,7
2554,6.87E-06,0,ubX4CD4GqXpXjLfuBJo8HQ,2.5,thai,2
2555,0.998942673,1,TleAd45T6-9TP7FBO19dww,4.5,mexican,9
2556,0.087651044,0,Hnj8w5j6eaIt2NiSQc7TGg,3.5,thai,352
2557,0.998986423,1,izRJeBfDQYJmd6ibIQ6Mfg,4.5,indian,393
2558,0.084283479,0,f2MA23sMC3WpJA2LgBlGuQ,3.5,thai,256
2559,0.998845458,1,cEB3DcrN7xDyXiswWNe47Q,4.5,indian,101
2560,0.069925316,0,_Klr6rynJ4b_oc7ehRPoZA,3.5,italian,92
2561,7.53E-06,0,inp9N7bo9zqQSa8h8UBhqg,2.5,thai,207
2562,0.999091268,1,ytABgZNWnFXQUjOYjh460A,4.5,japanese,445
2563,0.999990821,1,pqGGfA3Vm9srfTIJLgL0Ew,5,thai,24
2564,0.000706191,0,9K8VhYvIA26AFMQY8S1soQ,3,chinese,347
2565,0.998913765,1,4qtJ_u-7-73ts5UPa6NBmA,4.5,japanese,45
2566,0.063913725,0,G4K-mNlM0oLKo8N--Ne2AA,3.5,chinese,69
2567,0.903431416,1,cQWUPxESnMx69dshABS_rg,4,mexican,188
2568,0.897346556,1,q1ha1qnViHKmh3-tEGw8DA,4,mexican,36
2569,0.073362604,0,iaMuLypgQa8yaDWOOmlGVg,3.5,mexican,15
2570,0.883412182,1,DY3RKjbIT3G8URhVEvQ_UA,4,indian,5
2571,0.998851299,1,vGR-OFk8QWOhdq6vZGxNHA,4.5,italian,16
2572,0.999216914,1,xRiLLXjeM2wOvVTYJH2__A,4.5,italian,875
2573,0.998744726,1,toqDpg0qMq-TOxJ2n7FbPQ,4.5,chinese,10
2574,0.891420662,1,_dcpQAFoeUDJdYXRdFBr5Q,4,chinese,281
2575,0.903990388,1,TuGFxspYWd0smugwUeN9sA,4,thai,106
2576,0.074635565,0,k6KrdEQ8EAMPJx82fZpUvw,3.5,japanese,153
2577,0.893366516,1,uwx3yy7Wu5u55EiXRv03aQ,4,indian,230
2578,0.904052675,1,Y6FMtiM2Q3CwcuxI0E4USQ,4,mexican,204
2579,0.063064314,0,JDv_pfBjuaU3BR7GC6GxRQ,3.5,chinese,37
2580,0.063594036,0,xBTqo83cgF4TvCjKFjlwqQ,3.5,chinese,57
2581,0.886367798,1,yLcJTiE4n_w4sZwSfMZYZA,4,indian,70
2582,0.073910616,0,h0qowxmqgwjKsh-fdkxvHw,3.5,mexican,33
2583,0.080788709,0,V7_IQ1ab69JilAlgrSnMXg,3.5,mexican,249
2584,0.902407527,1,Qz5E5sPtETWD3kwEUsBZpw,4,indian,451
2585,0.906517446,1,qFZuYdXy57_ydnsEFdfOxA,4,thai,172
2586,0.07539098,0,IB70C-UCgiLAi0-vkYzOng,3.5,mexican,81
2587,0.999990463,1,6tJB7AWwVzccgJdOMWUYkQ,5,japanese,147
2588,0.897577524,1,47r2XzhXKcbPIb785mvK3g,4,japanese,138
2589,0.891221106,1,9eZrG8nANKuoyGSqdj_gew,4,indian,180
2590,0.893085301,1,ujbH5MZQzC2SSuRF3XvNfQ,4,italian,127
2591,0.062434118,0,4OGtGzKP6fvRu7MfQMRSEQ,3.5,chinese,13
2592,0.899998248,1,fmdEiai0e4agyTEqFUWJmw,4,italian,294
2593,0.895432711,1,2LFYEpREb8A0gr-rQSrnXA,4,indian,279
2594,0.896696389,1,x6_1vzeCH9YvbvIBmSr2iA,4,italian,213
2595,0.000614697,0,wxUTM-FkpCvnoTGJfSXkWg,3,chinese,36
2596,0.99891758,1,snJZrvebNxanqMmWPhqndg,4.5,japanese,53
2597,0.948610067,1,VtJd1l64kqUUyWacwK0J2Q,4,italian,1903
2598,0.903089046,1,nHMDOIX32dGbfpuNUwsLNQ,4,italian,372
2599,0.88242507,1,gJXNSJ9VXTuCFmp_Kl9TVQ,4,chinese,80
2600,0.885420382,1,aLnt6DwRxlSm8xD9nuEEmA,4,indian,49
2601,0.945846856,1,R26zweQ8-xoZS7iHkXQOvw,4,thai,1490
2602,0.896562755,1,60sLpAHHl-IvANGTRzfCow,4,mexican,17
2603,0.900645912,1,9UkHgv9R3LakP0vNj6DMIg,4,thai,21
2604,0.000752225,0,y2w0RvjJUThEx-snF7PdXg,3,mexican,103
2605,0.900885284,1,jKDXlyPG-2rmcp9Ej6jPLA,4,thai,27
2606,6.73E-06,0,9a6I0FhQ-S7wZo4OaLThzw,2.5,mexican,53
2607,0.99889648,1,zww7OtudkcE921UT2ThOSg,4.5,italian,106
2608,0.065545931,0,9AL3VA_4H_PMw0GPriIGQw,3.5,indian,33
2609,0.896686852,1,1L4CLbwsKP3wGX4yOpgueQ,4,mexican,20
2610,0.998765349,1,1yGMdJX048NHUAAV-MLlWg,4.5,chinese,47
2611,0.998922229,1,MHbxF-ZS918-ZoXKQPBEyg,4.5,italian,159
2612,0.92751193,1,lxQ-tzFmL1tmUqZUN-CSRQ,4,thai,793
2613,0.00077699,0,8_36jHn9tVJ4V7aBMhhLJw,3,japanese,272
2614,0.999006212,1,ONpovEzuqFtHMHN-AtPd8g,4.5,mexican,148
2615,0.070175797,0,oZL2RilA-P-PgkMU0AdR-Q,3.5,indian,197
2616,0.128328294,0,_usWsAYSKKV2q8xw-3ajrA,3.5,chinese,1790
2617,0.999043763,1,W1L0UB1MvlhvkKTF43emSA,4.5,thai,138
2618,0.064730346,0,M1VHR29gMNs3EavDXdE_PA,3.5,indian,3
2619,0.925616741,1,v4_89HfTm05NFTuukjsl_g,4,mexican,827
2620,0.907527924,1,3o0W7asUgP7EEKn8iFWFyA,4,italian,488
2621,0.99906069,1,eht_0com4C1sQbl9qCzlag,4.5,thai,178
2622,0.999990344,1,iqZgf0kRW9ngWRxJH0Y8kg,5,mexican,3
2623,0.890151441,1,LdWyeeV8DuYINKVTghFwrg,4,italian,59
2624,0.905069947,1,I_Va7AZSHpEwX75S-3hHLQ,4,thai,134
2625,0.897191405,1,J9r0qorwR0tKOhrCcl1VGQ,4,italian,225
2626,0.999989867,1,aRnqeB3ANO_HKETtyL7rlA,5,japanese,3
2627,0.091161892,0,zjnnccSIpMdx5fN-MxAr_w,3.5,mexican,545
2628,5.89E-06,0,8YEW9Skc7m_Fl-7crFzPyQ,2.5,indian,43
2629,0.891324639,1,WbkM29ZUAJtsatHEPBZtAQ,4,italian,86
2630,0.998820364,1,yPWE_stCrD48WZ-xaxfz_A,4.5,indian,53
2631,0.897643447,1,qZK3e3kZAuyVlNrFNjBZ3A,4,italian,236
2632,0.917396367,1,na-2_gQCY7ccS2ZkLJDumQ,4,italian,765
2633,0.073059507,0,fEyyjXiNYpnLANRdmr1Vag,3.5,mexican,5
2634,0.998881638,1,phB6HvQyOUEZmvgg9KzRmA,4.5,italian,76
2635,0.999048769,1,bMl1e0fjkMbbNoS2ApsibQ,4.5,thai,150
2636,0.918698728,1,9aJ1MVTthZw3QjqoG7mPjg,4,mexican,611
2637,0.909500599,1,iSjPBJRiWqrgxW7ZM3CGig,4,thai,252
2638,0.07766974,0,vFsjObMTImsnM_DzVo4N3g,3.5,italian,346
2639,0.885130584,1,3W6S2wraTAj5y4Cd8eQvvw,4,chinese,139
2640,0.000624092,0,cZ2Nkl7Z_sCvanOoruvxHQ,3,chinese,70
2641,0.075948082,0,oSMFe-10TyH40NIXG0Zahw,3.5,indian,388
2642,0.000672786,0,VMSO12sjs6W415PSogC7PA,3,indian,142
2643,0.076562889,0,NVcKEwdKGSSDnIAceebMpw,3.5,thai,22
2644,0.066609733,0,Jy7htqnnxlKB2vZO42_-aw,3.5,chinese,168
2645,0.073187485,0,4K0doiBddco60kl0W04a3Q,3.5,italian,202
2646,0.900590241,1,mY_dEQM9poopjV0y4Hvnww,4,mexican,116
2647,0.908947766,1,24pNiQ72V7ZTg6bvHKXjuw,4,thai,237
2648,0.901124179,1,IuMvrvXTTZm4NQYO1O1dbg,4,thai,33
2649,0.000871677,0,LwEzFDBX-nUHYHgAddfaxA,3,thai,337
2650,0.998987854,1,yvva7IYpD6J7OfKlCdQrkw,4.5,mexican,107
2651,0.89111793,1,_XLLSXPIjgoZQtwU3RCcQA,4,chinese,274
2652,0.089738071,0,6n7D4amt9vEruR73tt3S9w,3.5,italian,699
2653,0.917117536,1,15pcxijuNY8BMNzBhABt7w,4,mexican,564
2654,0.900909483,1,nrwOQSXoRXfAYhkdjiUk8g,4,mexican,124
2655,0.916981757,1,ihzI-4yGesoQuAoIocao8g,4,mexican,560
2656,0.000783875,0,9c8M-3W7vuP4idvgi2LXSw,3,thai,99
2657,0.093225561,0,pL2tig3FxJcrZ4wDIO4TsA,3.5,italian,793
2658,0.999990225,1,ynR4-QgEOsE7VhNfIWo73w,5,japanese,80
2659,0.999066532,1,rCtsqHtOAOjZ7EUQDFRSbA,4.5,thai,192
2660,0.072927095,0,mZb4Td9YK8f1jwsg9xU_gg,3.5,japanese,97
2661,0.905986607,1,dL6_XUUr_INX10IOMtSM0w,4,thai,158
2662,0.999990702,1,dyFvVNDumWZgXtV3GlK8vw,5,thai,13
2663,0.999990702,1,jLhKLKuNPMTzAMJgEY5DsQ,5,thai,5
2664,0.896355271,1,-60bWpA01o0JgI3uK1lp4g,4,mexican,12
2665,0.970952392,1,C8j0q4Ma_S5hBGuAI-aaww,4,italian,3233
2666,5.66E-08,0,5ccJFGa6crpptt9tW0YKAA,2,indian,155
2667,0.908042669,1,ci0-GO_iMb0NdTCUYWjocQ,4,mexican,309
2668,0.998894274,1,H46hb9miQ0Z7mKWYapVqUg,4.5,japanese,5
2669,0.998947799,1,s3VRd36vPO4RNrm4XNQDWg,4.5,mexican,20
2670,0.908947766,1,xCHApgtkLpEyh0lz-uhZvg,4,thai,237
2671,0.884511232,1,WdaLydR9O57rWbTnQQQ1OQ,4,indian,29
2672,0.999046624,1,7vq2CNM69sdrXrtbT2-qEQ,4.5,italian,434
2673,0.073551871,0,V7z1ZkTOtV-dNOKhZsAlMw,3.5,italian,214
2674,0.894845843,1,V2A9Leycc5_FEpgQC34i7Q,4,indian,265
2675,0.000619101,0,fcIIwhu8x2w1eWy3SYNwGA,3,chinese,52
2676,0.073089741,0,e9nKK7tldpI2o_9eHZ2y6g,3.5,mexican,6
2677,0.913744152,1,Hgc27X2PX2jZQMcVtbJ9vQ,4,thai,370
2678,0.066343412,0,iAW1UTfP8jL_vpwRh93VcA,3.5,indian,62
2679,0.909325242,1,Jwa9ibcOtv42oNpqdE7z8A,4,japanese,440
2680,0.998995245,1,VaDcSFv8Ir6lZely4BhPOw,4.5,japanese,220
2681,0.998954296,1,XI8c4klXYX0b3MV8n8Kteg,4.5,mexican,34
2682,0.075733922,0,zJmMDGwr6yZ8pjrdC2VciA,3.5,mexican,92
2683,0.063753687,0,oFBgvlELwMtvqA0gcGr96g,3.5,chinese,63
2684,0.902939022,1,IiYRxMJLfLCsgifzRNvrtA,4,thai,79
2685,0.903245211,1,StF9WWWbrRzEOmNAcEINcA,4,italian,376
2686,0.913568079,1,nxUs6svpNSL0wAwAA2F34w,4,thai,365
2687,0.888658464,1,i6xP3ZfL78PXg2gjsOz-og,4,italian,25
2688,0.072999083,0,U3KLPBFdWlkqdrywf1lvug,3.5,mexican,3
2689,0.886799335,1,qH8PVeddtVs9cKN2pwgdkQ,4,chinese,176
2690,0.929982126,1,4ttqjZMCsfz6X0kQ_KR0xQ,4,mexican,973
2691,0.886322856,1,ggLd3EdBQxHK7IQHnY_hhg,4,indian,69
2692,0.070227593,0,sCdHhISHDQ34_j4Z3u8MWw,3.5,japanese,6
2693,0.903119087,1,Lq9HxEUrkceCUDut00qlHQ,4,mexican,180
2694,0.897536457,1,OOZgZGmiKocoYRgUOupEcA,4,japanese,137
2695,0.908474982,1,jR09vZmJnwKPw4DyMxgwnw,4,japanese,417
2696,0.087472454,0,yA29ur97O7B6kYr1g5IoAw,3.5,thai,347
2697,0.000761756,0,geTFpY84Tp-nVTXflnxtDA,3,italian,324
2698,4.84E-10,0,Q3q5ODGrzCGjTUKaFEWJkw,1.5,indian,5
2699,0.074082606,0,KGD7hsGHd3KpiEGOApZLvQ,3.5,japanese,135
2700,0.998954177,1,4xeG4hxOJfxhD3ayOcu1pQ,4.5,japanese,130
2701,0.064801052,0,hBbAmEYXM4L03AU9Vt_p9g,3.5,chinese,102
2702,0.072994173,0,T5aGLWBjIZoV0pSW80nJXA,3.5,indian,292
2703,0.878858685,1,GOLqh9i4qeqcj2Q3DJ3AQw,4,chinese,4
2704,0.883228064,1,uMCOyB83Et3GAMNi75Tb3w,4,indian,1
2705,0.101424888,0,ki9q3O-qk1YE-e2Uw1b5tA,3.5,thai,713
2706,0.882378757,1,sgKNAn72O2XMQXS6AWmf9w,4,chinese,79
2707,0.07442008,0,7_RQG7fNEBuiQyXpTe7mCw,3.5,japanese,146
2708,0.999026775,1,vpWPgusmUD0cYNKf0uEQIw,4.5,mexican,195
2709,0.998984754,1,26M6nFVuA4bvhU0TBZOuLg,4.5,italian,293
2710,0.901837945,1,Qsc2DrX3IR-uGfwnUlOzcA,4,thai,51
2711,5.76E-06,0,xd_8cHyPO8sjIV8JMojHnw,2.5,chinese,91
2712,0.936709046,1,wfhMIiMh2A2psCGONOVSlg,4,thai,1119
2713,0.905376256,1,eVDV1ALwvre01Xo8v6BCoQ,4,thai,142
2714,0.909353495,1,D9nQb14gqhCAOaUUvJz3-Q,4,thai,248
2715,0.899756908,1,-8_vEcBA2Lqd8786S-Ss-g,4,italian,288
2716,0.99893719,1,JPEIN-ZFo0-6X06nz6cfYA,4.5,japanese,94
2717,0.075235568,0,9laSSXnr4F16gURfUBbZTA,3.5,mexican,76
2718,0.076455884,0,f7-4kTNeYOhZdtJgXlbqBQ,3.5,mexican,115
2719,0.076664895,0,9AUVb5HNQl2117Nkl7sP-Q,3.5,japanese,218
2720,0.896893382,1,ExQfm2tIiqHst798dXbUIw,4,mexican,25
2721,0.917995691,1,SCQvI5pAJmD-OMm37kkS6Q,4,mexican,590
2722,0.922560394,1,tVB11pOiDhPWlt_o6ylMNg,4,thai,633
2723,0.128136829,0,9xRIcn0jTyvWNH9aBO3oAA,3.5,japanese,1497
2724,0.998942196,1,dMkkuQLM4Kqz-v-mWnnNjg,4.5,mexican,8
2725,0.998930395,1,1mp7uP6Kz_Zz4UClVfnjFQ,4.5,italian,176
2726,0.000837749,0,MXYtu8-0eNkW6L4firJfcw,3,thai,248
2727,0.06792634,0,CesS-E8Q3ztX6VnkXO6wBg,3.5,chinese,215
2728,0.000621868,0,JRSAnPCs3jgiRVvE9j2S7g,3,chinese,62
2729,0.88455683,1,321dvWH3DwQE4uaVJX2Kvg,4,indian,30
2730,0.998881042,1,NUaOyhSzhW00fN8gXLn3ZQ,4.5,italian,75
2731,0.999990344,1,o-ZDSI3ZNh8rv6LrckHbCg,5,mexican,9
2732,0.070158131,0,H5bhfR5sL0I2w1csjI1uMA,3.5,italian,100
2733,0.998990238,1,Tk605KjXVTnXpGkOSuVBaQ,4.5,thai,16
2734,0.893739462,1,sgw7_RcDSN5UcMPeviegFA,4,japanese,46
2735,0.897223115,1,hg5LjqQ6pTM4U58nJiDylg,4,mexican,33
2736,0.998896003,1,gls8Eii-vgwKScOCNQWz9w,4.5,italian,105
2737,8.67E-06,0,TYVIfbcJ3YT4CP1roKMshg,2.5,mexican,621
2738,0.068294607,0,jpK6MMfLJwLXCzTeywyNNA,3.5,chinese,228
2739,0.074370429,0,Jw6nTaia5rdxefvg5tQ9uQ,3.5,mexican,48
2740,0.899328768,1,aXbajGzcN6vx2n6KNMtOsQ,4,japanese,181
2741,0.998940766,1,y_0aIeNNhlgSz0gUUD9JZg,4.5,mexican,5
2742,0.906572402,1,QqrEF8_ZQCGi63cL10J5oA,4,indian,559
2743,0.063940428,0,6oQKDCJrgDffPKXPTPBXlA,3.5,chinese,70
2744,0.087901212,0,OvdCm3j_5HzItolfvwrEUA,3.5,thai,359
2745,0.898451567,1,v9u61QOTbs6RqZC1iEQtRQ,4,mexican,63
2746,0.999048889,1,C69uTzoWFaIWcpnYf2LbRw,4.5,japanese,343
2747,0.000751219,0,fApsIHYpJJ7JI2AM0TSHvw,3,mexican,100
2748,0.079766892,0,CaFkfhLxjzPAxS9-G6lNVg,3.5,mexican,218
2749,0.900350213,1,vUzvlghgEgGClsdiwz2Bfw,4,mexican,110
2750,0.069491155,0,Jgaf3JmVaPokYB3ezbhjCQ,3.5,italian,77
2751,0.881075144,1,AA54rKcNIMglGhofj0huvg,4,chinese,51
2752,0.910923421,1,Z7gHAR1j_hjdxoWO7kYgeQ,4,thai,291
